figure,,figure,year,selling_price,YoY_Growth,expected_price
Ben (Obi-Wan) Kenobi (White hair),275,Ben (Obi-Wan) Kenobi (White hair),2016,161.375,-0.16855582461744556,337.4379017286525
Ben (Obi-Wan) Kenobi (White hair),276,Ben (Obi-Wan) Kenobi (White hair),2017,235.76,0.46094500387296655,344.1866597632256
Ben (Obi-Wan) Kenobi (White hair),277,Ben (Obi-Wan) Kenobi (White hair),2018,223.51999999999998,-0.05191720393620636,351.07039295849006
Ben (Obi-Wan) Kenobi (White hair),278,Ben (Obi-Wan) Kenobi (White hair),2019,195.55,-0.12513421617752318,358.0918008176599
Ben (Obi-Wan) Kenobi (White hair),279,Ben (Obi-Wan) Kenobi (White hair),2020,253.51,0.29639478394272545,365.2536368340131
Ben (Obi-Wan) Kenobi (White hair),280,Ben (Obi-Wan) Kenobi (White hair),2021,284.99,0.12417656108240305,372.55870957069334
Ben (Obi-Wan) Kenobi (White hair),281,Ben (Obi-Wan) Kenobi (White hair),2022,426.94,0.49808765219832263,380.0098837621073
Ben (Obi-Wan) Kenobi (White hair),282,Ben (Obi-Wan) Kenobi (White hair),2023,250.0,-0.4144376258959104,387.6100814373494
Ben (Obi-Wan) Kenobi (White hair),283,Ben (Obi-Wan) Kenobi (White hair),2024,277.13,0.10851999999999995,395.3622830660964
Ben (Obi-Wan) Kenobi (White hair),284,Ben (Obi-Wan) Kenobi (White hair),2025,231.25,-0.16555407209612816,403.26952872741833
Bespin Security Guard (black),285,Bespin Security Guard (black),2012,138.24,-0.4022054054054054,138.24
Bespin Security Guard (black),286,Bespin Security Guard (black),2013,8.879999999999999,-0.9357638888888888,141.00480000000002
Bespin Security Guard (black),287,Bespin Security Guard (black),2014,44.915000000000006,4.057995495495497,143.824896
Bespin Security Guard (black),288,Bespin Security Guard (black),2015,51.35,0.1432706222865412,146.70139392000004
Bespin Security Guard (black),289,Bespin Security Guard (black),2016,55.805,0.08675754625121712,149.63542179840002
Bespin Security Guard (black),290,Bespin Security Guard (black),2017,61.0,0.09309201684436874,152.628130234368
Bespin Security Guard (black),291,Bespin Security Guard (black),2018,71.0,0.16393442622950816,155.68069283905538
Bespin Security Guard (black),292,Bespin Security Guard (black),2019,62.02,-0.12647887323943663,158.7943066958365
Bespin Security Guard (black),293,Bespin Security Guard (black),2020,61.06,-0.015478877781360811,161.97019282975322
Bespin Security Guard (black),294,Bespin Security Guard (black),2021,102.21,0.6739272846380608,165.2095966863483
Bespin Security Guard (black),295,Bespin Security Guard (black),2022,118.91499999999999,0.16343801976323258,168.51378862007527
Bespin Security Guard (black),296,Bespin Security Guard (black),2023,114.07,-0.04074338813438172,171.88406439247677
Bespin Security Guard (black),297,Bespin Security Guard (black),2024,107.25,-0.05978784956605587,175.3217456803263
Bespin Security Guard (black),298,Bespin Security Guard (black),2025,86.69,-0.19170163170163168,178.82818059393284
Bespin Security Guard (white),299,Bespin Security Guard (white),2013,32.42,-0.6260237628330834,32.42
Bespin Security Guard (white),300,Bespin Security Guard (white),2014,48.34,0.4910549043800123,33.068400000000004
Bespin Security Guard (white),301,Bespin Security Guard (white),2015,59.5,0.23086470831609418,33.729768
Bespin Security Guard (white),302,Bespin Security Guard (white),2016,52.5,-0.11764705882352944,34.404363360000005
Bespin Security Guard (white),303,Bespin Security Guard (white),2017,74.25,0.41428571428571437,35.0924506272
