figure,authenticity,year,band,selling_price_USD,recorded_sales,condition,character_type,day,month
Luke Skywalker (Hoth Battle Gear),graded,2025,0.9,186.85,20,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2013,0.8,41.85,1,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2014,0.8,49,18,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2015,0.8,59.99,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2016,0.8,69.99,23,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2017,0.8,92.78,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2018,0.8,96.41,45,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2019,0.8,87.66,33,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2020,0.8,105.5,28,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2021,0.8,124.99,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2022,0.8,154.27,39,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2023,0.8,174.26,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2024,0.8,137.5,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2025,0.8,171.18,20,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2013,0.7,41.85,1,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2014,0.7,43.14,18,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2015,0.7,49.71,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2016,0.7,55.91,23,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2017,0.7,79,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2018,0.7,77,45,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2019,0.7,75,33,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2020,0.7,80.76,28,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2021,0.7,115.22,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2022,0.7,133,39,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2023,0.7,135,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2024,0.7,119.42,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2025,0.7,157.47,20,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2013,0.6,41.85,1,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2014,0.6,42,18,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2015,0.6,44,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2016,0.6,50.66,23,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2017,0.6,67.58,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2018,0.6,71.46,45,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2019,0.6,65.07,33,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2020,0.6,66.05,28,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2021,0.6,107.5,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2022,0.6,122.46,39,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2023,0.6,117.5,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2024,0.6,99.04,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2025,0.6,133.99,20,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2013,0.5,41.85,1,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2014,0.5,41,18,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2015,0.5,39.99,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2016,0.5,45.37,23,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2017,0.5,66.05,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2018,0.5,67,45,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2019,0.5,58.13,33,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2020,0.5,61.02,28,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2021,0.5,99.31,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2022,0.5,115,39,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2023,0.5,109.5,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2024,0.5,93,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2025,0.5,122.59,20,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2013,0.4,41.85,1,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2014,0.4,37.78,18,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2015,0.4,37.21,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2016,0.4,37.92,23,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2017,0.4,53.52,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2018,0.4,58.32,45,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2019,0.4,52.97,33,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2020,0.4,56.85,28,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2021,0.4,89.01,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2022,0.4,105.17,39,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2023,0.4,100,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2024,0.4,88.23,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2025,0.4,115.05,20,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2013,0.3,41.85,1,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2014,0.3,37.5,18,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2015,0.3,34.99,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2016,0.3,37.07,23,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2017,0.3,47.44,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2018,0.3,52.58,45,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2019,0.3,45.3,33,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2020,0.3,56.55,28,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2021,0.3,75,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2022,0.3,94.95,39,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2023,0.3,86,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2024,0.3,83.25,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2025,0.3,102.5,20,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2013,0.2,41.85,1,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2014,0.2,34.96,18,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2015,0.2,33.51,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2016,0.2,36.26,23,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2017,0.2,45,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2018,0.2,43,45,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2019,0.2,43.03,33,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2020,0.2,51,28,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2021,0.2,63,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2022,0.2,82.59,39,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2023,0.2,72.21,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2024,0.2,72,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2025,0.2,91.6,20,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2013,0.1,41.85,1,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2014,0.1,31.75,18,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2015,0.1,26.99,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2016,0.1,33,23,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2017,0.1,39.96,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2018,0.1,36,45,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2019,0.1,37.07,33,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2020,0.1,40.51,28,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2021,0.1,60,27,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2022,0.1,60.33,39,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2023,0.1,61.38,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2024,0.1,59.27,51,loose_figure,jedi,1,1
Luke Skywalker (Hoth Battle Gear),graded,2025,0.1,73.31,20,loose_figure,jedi,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2013,1,130.69,9,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2014,1,187.5,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2015,1,308.25,122,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2016,1,380,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2017,1,548.89,76,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2018,1,300,59,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2019,1,412.12,53,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2020,1,525,73,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2021,1,750,70,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2022,1,679.99,79,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2023,1,475,43,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2024,1,550,45,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2025,1,559.99,40,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2013,0.9,105.41,9,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2014,0.9,150,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2015,0.9,182.83,122,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2016,0.9,202.5,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2017,0.9,270.9,76,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2018,0.9,248.88,59,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2019,0.9,242.63,53,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2020,0.9,325.57,73,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2021,0.9,432.88,70,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2022,0.9,468.86,79,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2023,0.9,396.31,43,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2024,0.9,505,45,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2025,0.9,459,40,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2013,0.8,104.37,9,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2014,0.8,130.79,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2015,0.8,158.09,122,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2016,0.8,176.34,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2017,0.8,234.5,76,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2018,0.8,227.5,59,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2019,0.8,226.89,53,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2020,0.8,305,73,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2021,0.8,357,70,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2022,0.8,393.56,79,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2023,0.8,380,43,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2024,0.8,425,45,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2025,0.8,398.51,40,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2013,0.7,99.67,9,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2014,0.7,121.16,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2015,0.7,150,122,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2016,0.7,158.44,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2017,0.7,199.7,76,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2018,0.7,207.8,59,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2019,0.7,185.84,53,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2020,0.7,269.87,73,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2021,0.7,332.86,70,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2022,0.7,378.99,79,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2023,0.7,324.72,43,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2024,0.7,398.64,45,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2025,0.7,360,40,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2013,0.6,92.38,9,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2014,0.6,112.4,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2015,0.6,141.29,122,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2016,0.6,142.66,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2017,0.6,172.26,76,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2018,0.6,189.56,59,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2019,0.6,176.45,53,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2020,0.6,250,73,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2021,0.6,308,70,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2022,0.6,343.8,79,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2023,0.6,307.13,43,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2024,0.6,370.13,45,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2025,0.6,330,40,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2013,0.5,92.38,9,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2014,0.5,103.83,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2015,0.5,128.21,122,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2016,0.5,134.14,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2017,0.5,151.11,76,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2018,0.5,176.08,59,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2019,0.5,169.6,53,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2020,0.5,227.5,73,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2021,0.5,287.39,70,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2022,0.5,320.42,79,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2023,0.5,297.27,43,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2024,0.5,351.88,45,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2025,0.5,319.22,40,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2013,0.4,85.22,9,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2014,0.4,94.55,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2015,0.4,123.5,122,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2016,0.4,124.88,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2017,0.4,144.98,76,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2018,0.4,142.44,59,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2019,0.4,153.82,53,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2020,0.4,200.13,73,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2021,0.4,271.99,70,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2022,0.4,284.87,79,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2023,0.4,275.68,43,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2024,0.4,315,45,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2025,0.4,310.45,40,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2013,0.3,82.91,9,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2014,0.3,87.67,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2015,0.3,112.21,122,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2016,0.3,117.93,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2017,0.3,131.82,76,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2018,0.3,134.66,59,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2019,0.3,142.57,53,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2020,0.3,168.01,73,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2021,0.3,240.88,70,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2022,0.3,250.64,79,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2023,0.3,256.46,43,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2024,0.3,298.85,45,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2025,0.3,296.74,40,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2013,0.2,77.63,9,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2014,0.2,72.25,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2015,0.2,102.27,122,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2016,0.2,111.5,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2017,0.2,120.37,76,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2018,0.2,116.36,59,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2019,0.2,125.22,53,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2020,0.2,141.01,73,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2021,0.2,204.73,70,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2022,0.2,218.51,79,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2023,0.2,222.48,43,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2024,0.2,250,45,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2025,0.2,275.93,40,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2013,0.1,66.39,9,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2014,0.1,62.51,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2015,0.1,87.13,122,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2016,0.1,99.98,90,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2017,0.1,110.43,76,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2018,0.1,101.76,59,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2019,0.1,113.78,53,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2020,0.1,123.86,73,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2021,0.1,169.83,70,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2022,0.1,195.14,79,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2023,0.1,183.38,43,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2024,0.1,203.35,45,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),ungraded,2025,0.1,252.74,40,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),graded,2013,1,134.84,1,loose_figure,empire/sith,1,1
Luke Skywalker (Imperial Stormtrooper Outfit),graded,2014,1,379.06,8,loose_figure,empire/sith,1,1
