"figure","authenticity_n","selling_price","sales","condition","character_type","year"
Cloud Car Pilot,0,167.4,4.0,moc_figure,rebel,"2017"
Cloud Car Pilot,0,84.0,2.0,moc_figure,rebel,"2017"
Cloud Car Pilot,0,95.14,7.0,moc_figure,rebel,"2017"
Cloud Car Pilot,0,92.26,2.0,moc_figure,rebel,"2017"
Cloud Car Pilot,0,97.74,6.0,moc_figure,rebel,"2017"
Cloud Car Pilot,0,92.4,4.0,moc_figure,rebel,"2017"
Cloud Car Pilot,0,182.02,5.0,moc_figure,rebel,"2017"
Cloud Car Pilot,0,133.27,4.0,moc_figure,rebel,"2017"
Cloud Car Pilot,0,180.86,8.0,moc_figure,rebel,"2018"
Cloud Car Pilot,0,69.0,1.0,moc_figure,rebel,"2018"
Cloud Car Pilot,0,167.9,3.0,moc_figure,rebel,"2018"
Cloud Car Pilot,0,368.72,6.0,moc_figure,rebel,"2018"
Cloud Car Pilot,0,126.48,3.0,moc_figure,rebel,"2018"
Cloud Car Pilot,0,87.42,7.0,moc_figure,rebel,"2018"
Cloud Car Pilot,0,148.86,4.0,moc_figure,rebel,"2018"
Cloud Car Pilot,0,93.54,7.0,moc_figure,rebel,"2018"
Cloud Car Pilot,0,106.99,8.0,moc_figure,rebel,"2018"
Cloud Car Pilot,0,89.65,5.0,moc_figure,rebel,"2018"
Cloud Car Pilot,0,146.08,3.0,moc_figure,rebel,"2018"
Cloud Car Pilot,0,297.12,6.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,96.6,8.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,92.8,8.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,113.14,6.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,96.87,7.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,191.56,4.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,102.42,2.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,174.99,6.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,148.53,4.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,99.59,3.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,77.24,5.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,128.16,6.0,moc_figure,rebel,"2019"
Cloud Car Pilot,0,138.24,6.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,151.87,4.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,453.99,2.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,109.64,4.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,110.75,2.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,172.6,3.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,230.0,2.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,139.58,7.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,166.18,4.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,122.12,7.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,158.09,3.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,258.93,3.0,moc_figure,rebel,"2020"
Cloud Car Pilot,0,208.15,3.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,229.73,6.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,130.22,4.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,171.66,6.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,227.48,4.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,187.73,4.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,163.16,5.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,176.24,6.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,166.0,8.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,153.13,4.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,403.82,2.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,182.56,5.0,moc_figure,rebel,"2021"
Cloud Car Pilot,0,127.05,4.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,139.98,7.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,228.41,5.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,273.25,6.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,249.3,4.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,230.1,2.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,159.78,5.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,164.84,3.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,161.04,5.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,162.5,1.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,163.35,6.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,159.14,7.0,moc_figure,rebel,"2022"
Cloud Car Pilot,0,134.21,5.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,226.25,2.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,228.25,7.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,142.83,3.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,170.28,4.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,200.0,1.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,143.44,4.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,1065.61,5.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,116.22,2.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,156.19,4.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,124.36,4.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,122.78,7.0,moc_figure,rebel,"2023"
Cloud Car Pilot,0,235.33,2.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,171.92,7.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,177.7,4.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,142.2,5.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,171.64,2.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,150.32,5.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,170.07,4.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,149.99,1.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,156.15,5.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,173.03,1.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,116.87,3.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,146.15,7.0,moc_figure,rebel,"2024"
Cloud Car Pilot,0,161.77,3.0,moc_figure,rebel,"2025"
Cloud Car Pilot,0,67.66,1.0,moc_figure,rebel,"2025"
Cloud Car Pilot,0,151.55,3.0,moc_figure,rebel,"2025"
Cloud Car Pilot,0,81.01,1.0,moc_figure,rebel,"2025"
Cloud Car Pilot,0,107.48,6.0,moc_figure,rebel,"2025"
Cloud Car Pilot,0,140.41,4.0,moc_figure,rebel,"2025"
Cloud Car Pilot,0,262.52,4.0,moc_figure,rebel,"2025"
Cloud Car Pilot,0,132.96,3.0,moc_figure,rebel,"2025"
Cloud Car Pilot,0,199.19,8.0,moc_figure,rebel,"2025"
Cloud Car Pilot,1,163.61,1.0,moc_figure,rebel,"2014"
Cloud Car Pilot,1,182.1,1.0,moc_figure,rebel,"2014"
Cloud Car Pilot,1,182.5,1.0,moc_figure,rebel,"2014"
Cloud Car Pilot,1,83.01,1.0,moc_figure,rebel,"2014"
Cloud Car Pilot,1,372.0,1.0,moc_figure,rebel,"2014"
Cloud Car Pilot,1,209.03,3.0,moc_figure,rebel,"2015"
Cloud Car Pilot,1,860.41,3.0,moc_figure,rebel,"2015"
Cloud Car Pilot,1,201.13,3.0,moc_figure,rebel,"2015"
Cloud Car Pilot,1,164.35,1.0,moc_figure,rebel,"2015"
Cloud Car Pilot,1,193.69,3.0,moc_figure,rebel,"2015"
Cloud Car Pilot,1,186.85,1.0,moc_figure,rebel,"2015"
Cloud Car Pilot,1,209.84,2.0,moc_figure,rebel,"2015"
Cloud Car Pilot,1,220.06,2.0,moc_figure,rebel,"2015"
Cloud Car Pilot,1,207.0,1.0,moc_figure,rebel,"2016"
Cloud Car Pilot,1,196.28,2.0,moc_figure,rebel,"2016"
Cloud Car Pilot,1,127.0,1.0,moc_figure,rebel,"2016"
Cloud Car Pilot,1,170.39,1.0,moc_figure,rebel,"2016"
Cloud Car Pilot,1,96.76,1.0,moc_figure,rebel,"2016"
Cloud Car Pilot,1,114.19,2.0,moc_figure,rebel,"2016"
Cloud Car Pilot,1,218.0,2.0,moc_figure,rebel,"2016"
Cloud Car Pilot,1,200.96,1.0,moc_figure,rebel,"2016"
Cloud Car Pilot,1,158.5,1.0,moc_figure,rebel,"2016"
Cloud Car Pilot,1,274.66,1.0,moc_figure,rebel,"2017"
Cloud Car Pilot,1,209.05,1.0,moc_figure,rebel,"2017"
Cloud Car Pilot,1,145.0,1.0,moc_figure,rebel,"2017"
Cloud Car Pilot,1,200.33,2.0,moc_figure,rebel,"2017"
Cloud Car Pilot,1,233.5,2.0,moc_figure,rebel,"2017"
Cloud Car Pilot,1,194.11,3.0,moc_figure,rebel,"2017"
Cloud Car Pilot,1,201.23,3.0,moc_figure,rebel,"2018"
Cloud Car Pilot,1,214.11,1.0,moc_figure,rebel,"2018"
Cloud Car Pilot,1,1283.05,4.0,moc_figure,rebel,"2018"
Cloud Car Pilot,1,271.0,1.0,moc_figure,rebel,"2018"
Cloud Car Pilot,1,284.81,1.0,moc_figure,rebel,"2018"
Cloud Car Pilot,1,193.5,1.0,moc_figure,rebel,"2018"
Cloud Car Pilot,1,229.6,2.0,moc_figure,rebel,"2018"
Cloud Car Pilot,1,276.66,1.0,moc_figure,rebel,"2018"
Cloud Car Pilot,1,124.99,1.0,moc_figure,rebel,"2019"
Cloud Car Pilot,1,211.31,1.0,moc_figure,rebel,"2019"
Cloud Car Pilot,1,222.29,1.0,moc_figure,rebel,"2019"
Cloud Car Pilot,1,202.5,1.0,moc_figure,rebel,"2019"
Cloud Car Pilot,1,277.86,1.0,moc_figure,rebel,"2020"
Cloud Car Pilot,1,297.0,1.0,moc_figure,rebel,"2020"
Cloud Car Pilot,1,366.43,1.0,moc_figure,rebel,"2020"
Cloud Car Pilot,1,258.33,1.0,moc_figure,rebel,"2020"
Cloud Car Pilot,1,331.5,1.0,moc_figure,rebel,"2020"
Cloud Car Pilot,1,187.5,1.0,moc_figure,rebel,"2020"
Cloud Car Pilot,1,293.0,1.0,moc_figure,rebel,"2020"
Cloud Car Pilot,1,512.1,2.0,moc_figure,rebel,"2020"
Cloud Car Pilot,1,497.5,2.0,moc_figure,rebel,"2021"
Cloud Car Pilot,1,536.0,1.0,moc_figure,rebel,"2021"
Cloud Car Pilot,1,420.0,1.0,moc_figure,rebel,"2021"
Cloud Car Pilot,1,445.28,2.0,moc_figure,rebel,"2022"
Cloud Car Pilot,1,685.0,1.0,moc_figure,rebel,"2022"
Cloud Car Pilot,1,760.0,1.0,moc_figure,rebel,"2022"
Cloud Car Pilot,1,844.1,2.0,moc_figure,rebel,"2022"
Cloud Car Pilot,1,430.9,2.0,moc_figure,rebel,"2022"
Cloud Car Pilot,1,685.3,3.0,moc_figure,rebel,"2022"
Cloud Car Pilot,1,239.24,1.0,moc_figure,rebel,"2022"
Cloud Car Pilot,1,521.0,1.0,moc_figure,rebel,"2022"
Cloud Car Pilot,1,643.1,1.0,moc_figure,rebel,"2022"
Cloud Car Pilot,1,266.23,3.0,moc_figure,rebel,"2023"
Cloud Car Pilot,1,465.98,1.0,moc_figure,rebel,"2023"
Cloud Car Pilot,1,542.99,1.0,moc_figure,rebel,"2023"
Cloud Car Pilot,1,260.89,1.0,moc_figure,rebel,"2023"
Cloud Car Pilot,1,440.0,1.0,moc_figure,rebel,"2023"
Cloud Car Pilot,1,1638.73,2.0,moc_figure,rebel,"2023"
Cloud Car Pilot,1,120.5,1.0,moc_figure,rebel,"2023"
Cloud Car Pilot,1,305.38,2.0,moc_figure,rebel,"2024"
Cloud Car Pilot,1,1038.0,1.0,moc_figure,rebel,"2024"
Cloud Car Pilot,1,360.19,2.0,moc_figure,rebel,"2024"
Cloud Car Pilot,1,1154.0,2.0,moc_figure,rebel,"2024"
Cloud Car Pilot,1,2700.0,2.0,moc_figure,rebel,"2024"
Cloud Car Pilot,1,272.35,2.0,moc_figure,rebel,"2025"
Cloud Car Pilot,1,3176.02,2.0,moc_figure,rebel,"2025"
Cloud Car Pilot,1,604.24,4.0,moc_figure,rebel,"2025"
Cloud Car Pilot,1,4109.35,2.0,moc_figure,rebel,"2025"
Darth Vadar,0,15.57,2.9,loose_figure,empire/sith,"2013"
Darth Vadar,0,17.99,2.9,loose_figure,empire/sith,"2013"
Darth Vadar,0,9.69,2.9,loose_figure,empire/sith,"2013"
Darth Vadar,0,16.82,2.9,loose_figure,empire/sith,"2013"
Darth Vadar,0,15.48,2.9,loose_figure,empire/sith,"2013"
Darth Vadar,0,8.09,2.9,loose_figure,empire/sith,"2013"
Darth Vadar,0,22.5,2.9,loose_figure,empire/sith,"2013"
Darth Vadar,0,11.45,2.9,loose_figure,empire/sith,"2013"
Darth Vadar,0,13.02,2.9,loose_figure,empire/sith,"2013"
Darth Vadar,0,71.98,2.9,loose_figure,empire/sith,"2013"
Darth Vadar,0,12.0,27.1,loose_figure,empire/sith,"2014"
Darth Vadar,0,21.2,27.1,loose_figure,empire/sith,"2014"
Darth Vadar,0,24.5,27.1,loose_figure,empire/sith,"2014"
Darth Vadar,0,28.76,27.1,loose_figure,empire/sith,"2014"
Darth Vadar,0,19.99,27.1,loose_figure,empire/sith,"2014"
Darth Vadar,0,34.44,27.1,loose_figure,empire/sith,"2014"
Darth Vadar,0,70.0,27.1,loose_figure,empire/sith,"2014"
Darth Vadar,0,14.5,27.1,loose_figure,empire/sith,"2014"
Darth Vadar,0,18.49,27.1,loose_figure,empire/sith,"2014"
Darth Vadar,0,16.08,27.1,loose_figure,empire/sith,"2014"
Darth Vadar,0,30.12,43.3,loose_figure,empire/sith,"2015"
Darth Vadar,0,35.01,43.3,loose_figure,empire/sith,"2015"
Darth Vadar,0,24.74,43.3,loose_figure,empire/sith,"2015"
Darth Vadar,0,13.49,43.3,loose_figure,empire/sith,"2015"
Darth Vadar,0,19.95,43.3,loose_figure,empire/sith,"2015"
Darth Vadar,0,393.09,43.3,loose_figure,empire/sith,"2015"
Darth Vadar,0,27.11,43.3,loose_figure,empire/sith,"2015"
Darth Vadar,0,21.5,43.3,loose_figure,empire/sith,"2015"
Darth Vadar,0,44.02,43.3,loose_figure,empire/sith,"2015"
Darth Vadar,0,16.5,43.3,loose_figure,empire/sith,"2015"
Darth Vadar,0,21.7,32.4,loose_figure,empire/sith,"2016"
Darth Vadar,0,18.5,32.4,loose_figure,empire/sith,"2016"
Darth Vadar,0,36.22,32.4,loose_figure,empire/sith,"2016"
Darth Vadar,0,30.0,32.4,loose_figure,empire/sith,"2016"
Darth Vadar,0,42.87,32.4,loose_figure,empire/sith,"2016"
Darth Vadar,0,32.91,32.4,loose_figure,empire/sith,"2016"
Darth Vadar,0,69.47,32.4,loose_figure,empire/sith,"2016"
Darth Vadar,0,50.17,32.4,loose_figure,empire/sith,"2016"
Darth Vadar,0,334.57,32.4,loose_figure,empire/sith,"2016"
Darth Vadar,0,26.01,32.4,loose_figure,empire/sith,"2016"
Darth Vadar,0,31.0,20.4,loose_figure,empire/sith,"2017"
Darth Vadar,0,72.24,20.4,loose_figure,empire/sith,"2017"
Darth Vadar,0,34.01,20.4,loose_figure,empire/sith,"2017"
Darth Vadar,0,521.08,20.4,loose_figure,empire/sith,"2017"
Darth Vadar,0,25.61,20.4,loose_figure,empire/sith,"2017"
Darth Vadar,0,39.0,20.4,loose_figure,empire/sith,"2017"
Darth Vadar,0,43.61,20.4,loose_figure,empire/sith,"2017"
Darth Vadar,0,28.0,20.4,loose_figure,empire/sith,"2017"
Darth Vadar,0,53.53,20.4,loose_figure,empire/sith,"2017"
Darth Vadar,0,20.45,20.4,loose_figure,empire/sith,"2017"
Darth Vadar,0,51.15,19.2,loose_figure,empire/sith,"2018"
Darth Vadar,0,29.48,19.2,loose_figure,empire/sith,"2018"
Darth Vadar,0,33.77,19.2,loose_figure,empire/sith,"2018"
Darth Vadar,0,70.85,19.2,loose_figure,empire/sith,"2018"
Darth Vadar,0,220.85,19.2,loose_figure,empire/sith,"2018"
Darth Vadar,0,36.09,19.2,loose_figure,empire/sith,"2018"
Darth Vadar,0,17.5,19.2,loose_figure,empire/sith,"2018"
Darth Vadar,0,22.0,19.2,loose_figure,empire/sith,"2018"
Darth Vadar,0,42.76,19.2,loose_figure,empire/sith,"2018"
Darth Vadar,0,26.85,19.2,loose_figure,empire/sith,"2018"
Darth Vadar,0,18.77,17.5,loose_figure,empire/sith,"2019"
Darth Vadar,0,295.72,17.5,loose_figure,empire/sith,"2019"
Darth Vadar,0,57.64,17.5,loose_figure,empire/sith,"2019"
Darth Vadar,0,45.08,17.5,loose_figure,empire/sith,"2019"
Darth Vadar,0,37.43,17.5,loose_figure,empire/sith,"2019"
Darth Vadar,0,30.8,17.5,loose_figure,empire/sith,"2019"
Darth Vadar,0,27.44,17.5,loose_figure,empire/sith,"2019"
Darth Vadar,0,24.78,17.5,loose_figure,empire/sith,"2019"
Darth Vadar,0,22.19,17.5,loose_figure,empire/sith,"2019"
Darth Vadar,0,13.5,17.5,loose_figure,empire/sith,"2019"
Darth Vadar,0,15.39,21.1,loose_figure,empire/sith,"2020"
Darth Vadar,0,20.5,21.1,loose_figure,empire/sith,"2020"
Darth Vadar,0,24.5,21.1,loose_figure,empire/sith,"2020"
Darth Vadar,0,46.0,21.1,loose_figure,empire/sith,"2020"
Darth Vadar,0,32.51,21.1,loose_figure,empire/sith,"2020"
Darth Vadar,0,247.5,21.1,loose_figure,empire/sith,"2020"
Darth Vadar,0,27.88,21.1,loose_figure,empire/sith,"2020"
Darth Vadar,0,40.0,21.1,loose_figure,empire/sith,"2020"
Darth Vadar,0,63.15,21.1,loose_figure,empire/sith,"2020"
Darth Vadar,0,37.0,21.1,loose_figure,empire/sith,"2020"
Darth Vadar,0,55.0,25.9,loose_figure,empire/sith,"2021"
Darth Vadar,0,49.99,25.9,loose_figure,empire/sith,"2021"
Darth Vadar,0,80.18,25.9,loose_figure,empire/sith,"2021"
Darth Vadar,0,227.5,25.9,loose_figure,empire/sith,"2021"
Darth Vadar,0,61.15,25.9,loose_figure,empire/sith,"2021"
Darth Vadar,0,39.95,25.9,loose_figure,empire/sith,"2021"
Darth Vadar,0,36.0,25.9,loose_figure,empire/sith,"2021"
Darth Vadar,0,23.49,25.9,loose_figure,empire/sith,"2021"
Darth Vadar,0,44.99,25.9,loose_figure,empire/sith,"2021"
Darth Vadar,0,30.0,25.9,loose_figure,empire/sith,"2021"
Darth Vadar,0,79.99,25.9,loose_figure,empire/sith,"2022"
Darth Vadar,0,50.0,25.9,loose_figure,empire/sith,"2022"
Darth Vadar,0,140.33,25.9,loose_figure,empire/sith,"2022"
Darth Vadar,0,34.13,25.9,loose_figure,empire/sith,"2022"
Darth Vadar,0,65.0,25.9,loose_figure,empire/sith,"2022"
Darth Vadar,0,45.0,25.9,loose_figure,empire/sith,"2022"
Darth Vadar,0,30.0,25.9,loose_figure,empire/sith,"2022"
Darth Vadar,0,56.0,25.9,loose_figure,empire/sith,"2022"
Darth Vadar,0,25.0,25.9,loose_figure,empire/sith,"2022"
Darth Vadar,0,39.95,25.9,loose_figure,empire/sith,"2022"
Darth Vadar,0,31.09,24.0,loose_figure,empire/sith,"2023"
Darth Vadar,0,36.0,24.0,loose_figure,empire/sith,"2023"
Darth Vadar,0,26.7,24.0,loose_figure,empire/sith,"2023"
Darth Vadar,0,48.02,24.0,loose_figure,empire/sith,"2023"
Darth Vadar,0,154.5,24.0,loose_figure,empire/sith,"2023"
Darth Vadar,0,44.99,24.0,loose_figure,empire/sith,"2023"
Darth Vadar,0,50.49,24.0,loose_figure,empire/sith,"2023"
Darth Vadar,0,40.0,24.0,loose_figure,empire/sith,"2023"
Darth Vadar,0,59.99,24.0,loose_figure,empire/sith,"2023"
Darth Vadar,0,74.99,24.0,loose_figure,empire/sith,"2023"
Darth Vadar,0,41.0,24.1,loose_figure,empire/sith,"2024"
Darth Vadar,0,45.95,24.1,loose_figure,empire/sith,"2024"
Darth Vadar,0,53.0,24.1,loose_figure,empire/sith,"2024"
Darth Vadar,0,59.99,24.1,loose_figure,empire/sith,"2024"
Darth Vadar,0,75.0,24.1,loose_figure,empire/sith,"2024"
Darth Vadar,0,34.0,24.1,loose_figure,empire/sith,"2024"
Darth Vadar,0,155.0,24.1,loose_figure,empire/sith,"2024"
Darth Vadar,0,38.57,24.1,loose_figure,empire/sith,"2024"
Darth Vadar,0,27.0,24.1,loose_figure,empire/sith,"2024"
Darth Vadar,0,49.99,24.1,loose_figure,empire/sith,"2024"
Darth Vadar,0,42.0,20.6,loose_figure,empire/sith,"2025"
Darth Vadar,0,38.0,20.6,loose_figure,empire/sith,"2025"
Darth Vadar,0,39.99,20.6,loose_figure,empire/sith,"2025"
Darth Vadar,0,34.88,20.6,loose_figure,empire/sith,"2025"
Darth Vadar,0,31.0,20.6,loose_figure,empire/sith,"2025"
Darth Vadar,0,50.0,20.6,loose_figure,empire/sith,"2025"
Darth Vadar,0,24.5,20.6,loose_figure,empire/sith,"2025"
Darth Vadar,0,57.0,20.6,loose_figure,empire/sith,"2025"
Darth Vadar,0,66.0,20.6,loose_figure,empire/sith,"2025"
Darth Vadar,0,153.12,20.6,loose_figure,empire/sith,"2025"
Darth Vadar,1,76.86,0.1,loose_figure,empire/sith,"2013"
Darth Vadar,1,76.86,0.1,loose_figure,empire/sith,"2013"
Darth Vadar,1,76.86,0.1,loose_figure,empire/sith,"2013"
Darth Vadar,1,76.86,0.1,loose_figure,empire/sith,"2013"
Darth Vadar,1,76.86,0.1,loose_figure,empire/sith,"2013"
Darth Vadar,1,76.86,0.1,loose_figure,empire/sith,"2013"
Darth Vadar,1,76.86,0.1,loose_figure,empire/sith,"2013"
Darth Vadar,1,76.86,0.1,loose_figure,empire/sith,"2013"
Darth Vadar,1,76.86,0.1,loose_figure,empire/sith,"2013"
Darth Vadar,1,76.86,0.1,loose_figure,empire/sith,"2013"
Darth Vadar,1,50.0,7.7,loose_figure,empire/sith,"2014"
Darth Vadar,1,93.5,7.7,loose_figure,empire/sith,"2014"
Darth Vadar,1,79.99,7.7,loose_figure,empire/sith,"2014"
Darth Vadar,1,250.0,7.7,loose_figure,empire/sith,"2014"
Darth Vadar,1,42.86,7.7,loose_figure,empire/sith,"2014"
Darth Vadar,1,52.24,7.7,loose_figure,empire/sith,"2014"
Darth Vadar,1,66.99,7.7,loose_figure,empire/sith,"2014"
Darth Vadar,1,58.77,7.7,loose_figure,empire/sith,"2014"
Darth Vadar,1,132.63,7.7,loose_figure,empire/sith,"2014"
Darth Vadar,1,113.35,7.7,loose_figure,empire/sith,"2014"
Darth Vadar,1,115.34,6.8,loose_figure,empire/sith,"2015"
Darth Vadar,1,96.0,6.8,loose_figure,empire/sith,"2015"
Darth Vadar,1,58.29,6.8,loose_figure,empire/sith,"2015"
Darth Vadar,1,61.0,6.8,loose_figure,empire/sith,"2015"
Darth Vadar,1,75.55,6.8,loose_figure,empire/sith,"2015"
Darth Vadar,1,63.0,6.8,loose_figure,empire/sith,"2015"
Darth Vadar,1,710.0,6.8,loose_figure,empire/sith,"2015"
Darth Vadar,1,85.07,6.8,loose_figure,empire/sith,"2015"
Darth Vadar,1,49.0,6.8,loose_figure,empire/sith,"2015"
Darth Vadar,1,69.77,6.8,loose_figure,empire/sith,"2015"
Darth Vadar,1,58.98,7.2,loose_figure,empire/sith,"2016"
Darth Vadar,1,69.99,7.2,loose_figure,empire/sith,"2016"
Darth Vadar,1,93.34,7.2,loose_figure,empire/sith,"2016"
Darth Vadar,1,108.92,7.2,loose_figure,empire/sith,"2016"
Darth Vadar,1,1050.0,7.2,loose_figure,empire/sith,"2016"
Darth Vadar,1,201.55,7.2,loose_figure,empire/sith,"2016"
Darth Vadar,1,129.99,7.2,loose_figure,empire/sith,"2016"
Darth Vadar,1,51.68,7.2,loose_figure,empire/sith,"2016"
Darth Vadar,1,102.5,7.2,loose_figure,empire/sith,"2016"
Darth Vadar,1,66.35,7.2,loose_figure,empire/sith,"2016"
Darth Vadar,1,100.1,10.2,loose_figure,empire/sith,"2017"
Darth Vadar,1,565.0,10.2,loose_figure,empire/sith,"2017"
Darth Vadar,1,63.33,10.2,loose_figure,empire/sith,"2017"
Darth Vadar,1,91.0,10.2,loose_figure,empire/sith,"2017"
Darth Vadar,1,56.01,10.2,loose_figure,empire/sith,"2017"
Darth Vadar,1,146.0,10.2,loose_figure,empire/sith,"2017"
Darth Vadar,1,70.0,10.2,loose_figure,empire/sith,"2017"
Darth Vadar,1,84.0,10.2,loose_figure,empire/sith,"2017"
Darth Vadar,1,112.5,10.2,loose_figure,empire/sith,"2017"
Darth Vadar,1,79.0,10.2,loose_figure,empire/sith,"2017"
Darth Vadar,1,74.39,16.1,loose_figure,empire/sith,"2018"
Darth Vadar,1,124.5,16.1,loose_figure,empire/sith,"2018"
Darth Vadar,1,565.55,16.1,loose_figure,empire/sith,"2018"
Darth Vadar,1,81.47,16.1,loose_figure,empire/sith,"2018"
Darth Vadar,1,141.56,16.1,loose_figure,empire/sith,"2018"
Darth Vadar,1,91.0,16.1,loose_figure,empire/sith,"2018"
Darth Vadar,1,66.68,16.1,loose_figure,empire/sith,"2018"
Darth Vadar,1,192.5,16.1,loose_figure,empire/sith,"2018"
Darth Vadar,1,112.5,16.1,loose_figure,empire/sith,"2018"
Darth Vadar,1,58.62,16.1,loose_figure,empire/sith,"2018"
Darth Vadar,1,135.0,14.5,loose_figure,empire/sith,"2019"
Darth Vadar,1,694.45,14.5,loose_figure,empire/sith,"2019"
Darth Vadar,1,78.0,14.5,loose_figure,empire/sith,"2019"
Darth Vadar,1,182.5,14.5,loose_figure,empire/sith,"2019"
Darth Vadar,1,96.0,14.5,loose_figure,empire/sith,"2019"
Darth Vadar,1,55.44,14.5,loose_figure,empire/sith,"2019"
Darth Vadar,1,123.0,14.5,loose_figure,empire/sith,"2019"
Darth Vadar,1,150.0,14.5,loose_figure,empire/sith,"2019"
Darth Vadar,1,67.23,14.5,loose_figure,empire/sith,"2019"
Darth Vadar,1,107.5,14.5,loose_figure,empire/sith,"2019"
Darth Vadar,1,150.0,11.2,loose_figure,empire/sith,"2020"
Darth Vadar,1,102.5,11.2,loose_figure,empire/sith,"2020"
Darth Vadar,1,499.0,11.2,loose_figure,empire/sith,"2020"
Darth Vadar,1,79.31,11.2,loose_figure,empire/sith,"2020"
Darth Vadar,1,119.16,11.2,loose_figure,empire/sith,"2020"
Darth Vadar,1,68.6,11.2,loose_figure,empire/sith,"2020"
Darth Vadar,1,249.0,11.2,loose_figure,empire/sith,"2020"
Darth Vadar,1,175.0,11.2,loose_figure,empire/sith,"2020"
Darth Vadar,1,135.23,11.2,loose_figure,empire/sith,"2020"
Darth Vadar,1,95.09,11.2,loose_figure,empire/sith,"2020"
Darth Vadar,1,175.23,16.4,loose_figure,empire/sith,"2021"
Darth Vadar,1,220.5,16.4,loose_figure,empire/sith,"2021"
Darth Vadar,1,117.82,16.4,loose_figure,empire/sith,"2021"
Darth Vadar,1,200.0,16.4,loose_figure,empire/sith,"2021"
Darth Vadar,1,160.92,16.4,loose_figure,empire/sith,"2021"
Darth Vadar,1,134.99,16.4,loose_figure,empire/sith,"2021"
Darth Vadar,1,5516.5,16.4,loose_figure,empire/sith,"2021"
